@relation tes4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,jogging,standing,sitting}

@data
3.6094,-8.9349,-2.2065,4.5321,-0.61581,2.9034,-0.036957,0.020464,0.020159,standing
3.6094,-8.9622,-2.261,4.6419,-0.73086,2.9687,-0.040928,0.009163,0.022297,standing
3.6094,-8.9622,-2.2201,4.6718,-0.76902,3.0632,-0.037874,0.008858,0.011606,standing
3.6094,-8.8941,-2.2065,4.7668,-0.83982,3.267,-0.039095,0.004276,0.022907,standing
3.5958,-8.8668,-2.152,4.8035,-0.91626,3.4605,-0.03879,0.000305,0.023824,standing
3.5549,-8.9213,-2.1384,4.7897,-1.0765,3.6152,-0.035736,-0.003054,0.021991,standing
3.5958,-8.9349,-2.1248,4.8127,-1.237,3.8276,-0.026267,-0.009774,0.026267,standing
3.5549,-8.9622,-2.1656,4.7448,-1.3665,3.922,-0.019853,-0.01741,0.027794,standing
3.5413,-8.9622,-2.1929,4.6925,-1.4044,3.9491,-0.025962,-0.007025,0.025351,standing
3.5822,-8.9349,-2.1793,4.6217,-1.506,4.1374,-0.025962,-0.003971,0.026267,standing
3.5413,-8.9213,-2.1384,4.4951,-1.5778,4.2907,-0.01741,0.002444,0.026878,standing
3.5685,-8.9349,-2.2065,4.4188,-1.6687,4.3241,-0.019548,-0.002138,0.028405,standing
3.5958,-8.9486,-2.0975,4.2473,-1.7657,4.5472,-0.020159,-0.004887,0.023213,standing
3.5958,-8.8941,-2.152,4.165,-1.7253,4.5155,-0.02474,-0.003971,0.022297,standing
3.5958,-8.8941,-2.152,4.165,-1.7253,4.5155,-0.020464,-0.00733,0.022602,standing
3.623,-8.9894,-2.2201,4.165,-1.7253,4.5155,-0.011301,-0.010996,0.018937,standing
3.5549,-9.0167,-2.1929,3.6428,-1.9937,4.6512,-0.023824,-0.016493,0.024129,standing
3.5277,-8.9486,-2.2201,3.3619,-1.9113,4.6077,-0.012828,-0.022602,0.028405,standing
3.514,-8.9486,-2.1929,3.1951,-1.8942,4.6118,-0.017715,-0.025656,0.025351,standing
3.5958,-8.8668,-2.2746,3.1891,-1.7868,4.4988,-0.013134,-0.046426,0.026267,standing
3.5413,-8.9349,-2.1656,2.9188,-1.7835,4.5157,-0.014966,-0.04612,0.022602,standing
3.514,-9.0439,-2.152,2.7044,-1.7958,4.4039,-0.013744,-0.034819,0.018937,standing
3.514,-8.9894,-2.152,2.5828,-1.651,4.2862,-0.018631,-0.027489,0.018021,standing
3.5822,-8.9622,-2.1929,2.5506,-1.5257,4.1162,-0.01069,-0.033598,0.008247,standing
3.5004,-8.9894,-2.1793,2.395,-1.4493,3.9929,-0.007941,-0.038485,0.010385,standing
3.514,-8.9349,-2.0839,2.3814,-1.3423,4.0184,-0.009468,-0.042761,0.002749,standing
3.4596,-8.9622,-2.2201,2.2983,-1.2289,3.6975,-0.013134,-0.025045,0.004582,standing
3.4459,-8.9486,-2.0839,2.2791,-1.1103,3.6928,-0.01405,-0.029322,0.004276,standing
3.4732,-8.9894,-2.1384,2.325,-1.0482,3.4997,-0.009774,-0.0281,0.013744,standing
3.514,-8.9349,-2.1248,2.4082,-0.89517,3.3806,-0.01069,-0.023518,0.015577,standing
3.5413,-9.0167,-2.1929,2.5529,-0.85618,3.155,-0.019548,-0.016799,0.018631,standing
3.4596,-9.0303,-2.1384,2.5568,-0.79081,3.1025,-0.018021,-0.008247,0.018326,standing
3.4868,-8.9622,-2.1248,2.6852,-0.65288,3.0214,-0.02138,-0.012828,0.01069,standing
3.4459,-8.9894,-2.2201,2.6998,-0.6493,2.8844,-0.022602,-0.007025,0.011301,standing
3.5004,-8.9349,-2.2201,2.9539,-0.53018,2.803,-0.034514,0.002749,0.012523,standing
3.5413,-9.0303,-2.152,3.2081,-0.58679,2.8246,-0.037568,-0.006414,0.013134,standing
3.4868,-9.0031,-2.1656,3.218,-0.54916,2.7972,-0.038485,-0.00733,0.01069,standing
3.5277,-9.0303,-2.1248,3.4772,-0.57271,2.8388,-0.031154,-0.013439,0.013134,standing
3.4868,-8.9894,-2.152,3.4996,-0.53233,2.8126,-0.022907,-0.021075,0.012828,standing
3.4868,-8.9349,-2.0975,3.7094,-0.50686,2.9113,-0.030238,-0.012523,0.010996,standing
3.4732,-8.9894,-2.1793,3.8082,-0.58582,2.8643,-0.028711,-0.011912,0.011301,standing
3.4868,-8.9894,-2.1248,3.9536,-0.63174,2.9842,-0.031765,-0.007941,0.014661,standing
3.5277,-8.8941,-2.1656,4.0842,-0.57864,3.0029,-0.035736,-0.00733,0.021991,standing
3.5413,-8.9349,-2.152,4.2385,-0.70984,3.1425,-0.031765,-0.003971,0.016188,standing
3.5004,-8.9349,-2.1248,4.2268,-0.7379,3.2092,-0.037263,-0.008247,0.023213,standing
3.5549,-9.0031,-2.0975,4.378,-0.91171,3.3818,-0.029932,-0.013744,0.027184,standing
3.6094,-8.9758,-2.152,4.4552,-0.94863,3.4175,-0.029016,-0.013134,0.022907,standing
3.5413,-8.9894,-2.2474,4.4226,-1.0781,3.4802,-0.039706,-0.00336,0.020464,standing
3.5413,-8.9758,-2.152,4.4141,-1.0975,3.6222,-0.03879,-0.005498,0.015882,standing
3.514,-8.9622,-2.1793,4.3592,-1.1485,3.6861,-0.038485,-0.014355,0.007636,standing
3.5004,-9.0303,-2.261,4.3042,-1.3271,3.7545,-0.041233,-0.018631,0.00336,standing
3.5004,-9.0712,-2.2201,4.2372,-1.4245,3.8754,-0.044288,-0.009468,-0.002749,standing
3.514,-9.0712,-2.3427,4.1989,-1.4964,3.848,-0.055894,0.000611,-0.001527,standing
3.6366,-9.112,-2.4653,4.2219,-1.5839,3.7922,-0.064446,-0.005498,-0.010079,standing
3.7184,-9.1256,-2.656,4.1608,-1.6776,3.7081,-0.090713,-0.01741,-0.032681,standing
3.7865,-9.1665,-2.5742,4.1625,-1.7341,3.8124,-0.10965,0.003665,-0.076358,standing
3.9227,-9.1937,-2.6696,4.1306,-1.8054,3.7755,-0.15974,0.024129,-0.13317,standing
4.127,-9.1937,-2.7649,4.135,-1.84,3.723,-0.22602,0.070555,-0.2248,standing
4.2904,-9.0439,-2.6832,4.1081,-1.7018,3.8153,-0.25259,0.080634,-0.29169,standing
4.3177,-9.0848,-2.7649,3.9655,-1.7649,3.7517,-0.28802,0.066584,-0.34758,standing
4.3858,-8.9213,-2.7922,3.828,-1.5958,3.7037,-0.31918,0.054367,-0.39981,standing
4.4947,-8.826,-2.656,3.6581,-1.4934,3.8019,-0.34911,0.025351,-0.45021,standing
4.6582,-8.8532,-2.7786,3.6188,-1.4921,3.6171,-0.36377,-0.022602,-0.50488,standing
4.699,-8.8532,-2.8739,3.5626,-1.4749,3.4853,-0.39981,-0.093462,-0.55894,standing
4.699,-8.8668,-3.0373,3.3097,-1.4448,3.2199,-0.47617,-0.062919,-0.66523,standing
4.8352,-8.7579,-3.051,3.2564,-1.2931,3.1098,-0.5284,0.022602,-0.72815,standing
5.0123,-8.826,-3.337,3.2666,-1.3267,2.8724,-0.58093,0.06353,-0.77305,standing
5.2166,-8.7306,-3.3915,3.2797,-1.1828,2.5624,-0.65912,0.076969,-0.84483,standing
5.6116,-8.7715,-3.514,3.4182,-1.1609,2.2685,-0.70983,0.10293,-0.9389,standing
5.7614,-8.6762,-3.5685,3.4699,-1.0421,2.1446,-0.79596,0.20708,-1.0522,standing
6.279,-8.8668,-4.0861,3.7086,-1.1714,1.4224,-0.88362,0.31368,-1.1985,standing
6.5378,-8.3357,-4.0589,3.7497,-0.59762,1.2815,-0.93737,0.50946,-1.3231,standing
6.7966,-8.1858,-4.0589,3.8181,-0.40582,1.1152,-0.9841,0.45907,-1.3686,standing
7.3414,-8.2676,-4.3858,4.1547,-0.44384,0.59474,-1.0235,0.41081,-1.5211,standing
7.5048,-7.8589,-4.5356,4.0571,0.03114,0.15805,-1.0754,0.3824,-1.6102,standing
7.5729,-7.7364,-4.7671,3.9547,0.19513,-0.27593,-1.0834,0.27367,-1.7089,standing
7.5457,-7.5048,-4.8216,3.8047,0.48061,-0.53107,-1.1313,0.26176,-1.8518,standing
7.8998,-7.1507,-4.7671,4.0125,0.87355,-0.68412,-1.1906,0.34483,-1.9285,standing
8.1586,-6.7421,-4.7671,4.1622,1.3347,-0.89873,-1.2358,0.37629,-1.9893,standing
8.5672,-6.5105,-4.9033,4.4415,1.6005,-1.2482,-1.2431,0.32803,-2.073,standing
8.8668,-5.9793,-4.9987,4.6107,2.2036,-1.6677,-1.248,0.21228,-2.1533,standing
9.1393,-5.6116,-4.8488,4.7936,2.604,-1.7198,-1.2825,0.062003,-2.2465,standing
9.2482,-5.3937,-4.9169,4.8645,2.838,-1.885,-1.2798,-0.077274,-2.3192,standing
9.4253,-5.0123,-4.9987,4.9912,3.2929,-2.2538,-1.2553,-0.17837,-2.4007,standing
9.6023,-4.6718,-5.0804,5.1197,3.6626,-2.5085,-1.2648,-0.18418,-2.4994,standing
10.011,-4.1542,-5.1213,5.4967,4.2421,-2.8205,-1.2526,-0.19731,-2.6044,standing
9.9973,-3.8954,-5.2302,5.4595,4.5098,-3.0097,-1.2343,-0.27245,-2.6899,standing
9.7249,-2.9011,-5.1894,5.176,5.5624,-3.2281,-1.2245,-0.36194,-2.7639,standing
9.4253,-2.2882,-5.2575,4.8545,6.1951,-3.4377,-1.1768,-0.51007,-2.8143,standing
9.4934,-2.0567,-5.2847,4.9375,6.4594,-3.5846,-1.1307,-0.57757,-2.864,standing
9.6704,-1.4165,-5.1076,5.1298,7.1419,-3.5888,-1.0913,-0.62064,-2.9331,standing
9.1801,-0.54481,-4.808,4.6903,8.0784,-3.5227,-1.0522,-0.64752,-3.0094,standing
9.0848,-0.14982,-4.8216,4.5982,8.4847,-3.6024,-1.0201,-0.60751,-3.0604,standing
8.7306,0.31327,-5.0668,4.3126,9.0127,-4.0815,-1.0079,-0.55131,-3.0885,standing
8.2131,1.0624,-5.0259,3.8279,9.7918,-4.1673,-1.0104,-0.56597,-3.0998,standing
8.1313,1.4574,-4.8761,3.7669,10.203,-4.0787,-0.98869,-0.62003,-3.1004,standing
7.8589,1.9613,-4.9033,3.6259,10.787,-4.3081,-0.95203,-0.6973,-3.0821,standing
7.5457,2.5061,-4.9578,3.4325,11.397,-4.4983,-0.95967,-0.72754,-3.0552,standing
7.3141,3.0918,-4.6718,3.3454,12.053,-4.3295,-0.93921,-0.75289,-3.0171,standing
7.0962,3.4868,-4.5492,3.182,12.473,-4.2423,-0.90286,-0.85002,-3.0061,standing
5.9385,3.9908,-4.4266,2.2616,13.08,-4.2467,-0.80176,-0.98716,-2.9801,standing
5.6116,4.1542,-4.3313,2.0097,13.274,-4.1801,-0.7422,-0.90652,-2.9612,standing
4.7263,4.5628,-4.413,1.4138,13.793,-4.375,-0.70341,-0.79168,-2.8885,standing
4.018,4.8352,-4.7263,0.9734,14.157,-4.7648,-0.6692,-0.63958,-2.8231,standing
3.1872,5.2847,-4.8488,0.45095,14.701,-4.9454,-0.63011,-0.54275,-2.7217,standing
2.9011,5.3392,-4.7671,0.29851,14.794,-4.8757,-0.59956,-0.46517,-2.6041,standing
2.2201,5.6797,-4.4811,0.087095,15.25,-4.6295,-0.58429,-0.37721,-2.4728,standing
1.7434,5.8023,-4.5083,-0.046919,15.443,-4.6358,-0.52412,-0.23763,-2.2428,standing
1.362,5.8704,-4.6309,-0.24309,15.544,-4.7378,-0.50671,-0.097433,-2.0788,standing
0.83084,6.1836,-4.8352,-0.15398,15.941,-4.8525,-0.52168,0.20525,-1.9215,standing
0.74912,6.5241,-4.6037,0.43945,16.324,-4.4364,-0.52351,0.50396,-1.7474,standing
0.47671,6.674,-4.3858,0.63989,16.472,-4.0203,-0.48197,0.66645,-1.5641,standing
0.23155,6.7693,-4.3449,0.63756,16.556,-3.861,-0.46334,0.83383,-1.3772,standing
0.39499,7.1234,-4.3585,1.534,16.822,-3.4538,-0.47373,1.1826,-1.124,standing
0.83084,7.4503,-4.1814,2.4353,17.039,-2.8962,-0.44043,1.2226,-0.97372,standing
1.0624,7.6683,-4.0861,3.1033,17.111,-2.4031,-0.39279,1.0708,-0.80695,standing
1.2531,7.6546,-3.9908,3.7039,16.903,-1.837,-0.35308,0.95448,-0.64324,standing
0.91256,7.8045,-3.8409,3.8981,16.689,-0.95715,-0.29016,0.82375,-0.5455,standing
0.76274,7.927,-3.8137,3.9011,16.667,-0.66257,-0.21747,0.80359,-0.45632,standing
0.85808,8.0769,-4.5083,4.2915,16.421,-0.66683,-0.22327,1.1487,-0.26084,standing
1.471,8.1041,-4.4402,5.0494,15.996,0.1508,-0.18204,1.1353,-0.15333,standing
1.58,8.2539,-4.1406,5.1766,15.95,0.75912,-0.10934,0.75869,-0.099571,standing
0.85808,8.5127,-4.0589,4.4246,15.634,1.6622,-0.035125,0.5791,-0.076969,standing
1.5255,8.6898,-4.4811,4.883,15.236,2.0035,-0.025656,0.5901,-0.016799,standing
2.4517,8.7306,-4.7126,5.5433,14.861,2.2893,-0.021686,0.50091,0.046731,standing
2.6287,8.7715,-4.7263,5.5559,14.699,2.5173,0.010996,0.17746,0.068111,standing
2.6015,8.8668,-4.522,5.1906,14.461,3.1054,0.077885,-0.16005,0.076358,standing
2.0567,8.8941,-4.0997,4.1085,14.023,4.0028,0.14966,-0.26634,0.064752,standing
1.9068,8.8532,-4.2223,3.5554,13.741,4.1179,0.19303,-0.10904,0.055894,standing
1.6072,8.5944,-4.7126,2.5128,13.167,3.9153,0.21533,0.097738,0.054367,standing
1.3893,8.2812,-4.9714,1.7336,12.722,3.7654,0.22297,0.29841,0.082161,standing
1.4029,8.1722,-5.0531,1.4435,12.532,3.7309,0.18173,0.51588,0.11026,standing
2.0022,8.1586,-5.0123,1.0839,12.405,3.7796,0.12065,0.62156,0.18662,standing
2.2882,8.3493,-4.8488,0.72905,12.599,3.8506,0.08491,0.61178,0.2306,standing
2.5061,8.54,-4.6309,0.32583,12.839,3.9093,0.037263,0.63163,0.24618,standing
3.2825,8.7715,-4.808,0.21109,13.191,3.3901,0.044899,0.57941,0.22755,standing
3.4459,8.8668,-4.8897,-0.13331,13.45,3.007,0.10171,0.088881,0.17349,standing
3.1735,8.7034,-5.094,-0.62707,13.344,2.6642,0.1066,-0.28039,0.16371,standing
2.8058,8.6081,-5.3528,-1.347,13.473,2.0804,0.085827,-0.39859,0.16524,standing
2.7377,8.3765,-5.2166,-1.8008,13.582,1.7456,-0.017715,-0.60384,0.16952,standing
2.833,8.2676,-5.1894,-1.8781,13.743,1.4437,-0.092546,-0.68325,0.12462,standing
3.051,8.4855,-4.808,-1.8426,14.329,1.3629,-0.14722,-0.70097,0.069639,standing
2.9556,8.5672,-4.413,-1.9878,14.511,1.6203,-0.13653,-0.68386,-0.014966,standing
2.7104,8.6353,-4.1814,-2.28,14.863,1.5173,-0.10354,-0.69394,-0.038179,standing
1.866,8.6217,-4.0044,-3.1251,15.263,1.2059,0.018631,-0.49786,-0.097738,standing
1.1577,8.5672,-4.1814,-3.7827,15.522,0.65552,0.10904,-0.045204,-0.11057,standing
1.2531,8.4991,-4.2632,-3.601,15.908,-0.053271,0.17776,0.58613,-0.13042,standing
1.8524,8.6898,-4.2359,-2.9803,16.231,-0.24232,0.20464,1.1872,-0.13103,standing
3.0101,8.6762,-4.699,-1.6471,16.661,-1.4253,0.20006,1.182,-0.11209,standing
2.9011,8.7987,-4.9578,-1.5118,17.092,-2.1447,0.21594,0.94562,-0.064141,standing
2.4789,8.5808,-5.1894,-1.59,17.171,-2.7769,0.20922,0.62858,-0.048564,standing
2.3836,8.4038,-5.3392,-1.5093,17.115,-3.0746,0.13592,0.60109,-0.062919,standing
2.3155,8.5127,-5.1213,-0.92004,17.586,-3.2857,0.057727,0.67928,-0.036652,standing
2.3563,8.3765,-4.8625,-0.35997,17.663,-3.2622,0.043066,0.57146,0.006109,standing
2.4925,8.3357,-4.413,0.39146,17.648,-3.1857,0.032681,0.27703,0.077274,standing
2.2065,8.3629,-4.7807,1.005,18.002,-3.431,0.029627,-0.41478,0.25565,standing
1.9341,8.4855,-5.0804,1.4352,18.182,-3.6995,0.013134,-0.57666,0.29749,standing
1.9341,8.4446,-5.2438,1.7836,18.143,-3.7951,-0.056505,-0.57055,0.28711,standing
3.5277,8.322,-5.2575,4.3975,17.938,-3.5384,-0.18418,-0.33567,0.13073,standing
4.3177,8.2812,-5.5571,5.7926,17.769,-3.5651,-0.28008,-0.57177,0.014355,standing
3.9227,8.1858,-6.0066,4.9318,17.204,-3.4706,-0.37477,-1.4554,0.044899,standing
1.3484,7.927,-5.8976,4.249,16.831,-2.985,-0.40225,-1.6072,0.080023,standing
0.81722,8.0632,-5.6661,4.2571,16.621,-2.3347,-0.48717,-1.6231,0.15455,standing
0.99429,8.2676,-5.2438,4.6899,16.613,-1.6577,-0.5339,-1.5705,0.30879,standing
2.6015,8.4582,-5.0531,6.9418,16.103,-0.70616,-0.45907,-1.3207,0.33964,standing
3.9635,9.0303,-4.7126,8.5992,16.164,0.16465,-0.30085,-1.0724,0.28466,standing
3.5413,9.2891,-4.2904,8.3903,15.61,1.4287,-0.065668,-0.66309,0.094379,standing
1.975,9.1256,-4.3177,6.7831,14.935,1.9518,0.01741,0.088881,-0.077885,standing
1.2395,8.9622,-4.3858,5.8005,14.285,2.4728,0.046731,0.51282,-0.11087,standing
0.85808,8.7715,-4.413,5.2165,13.832,2.7681,0.21136,1.2969,-0.090408,standing
0.35413,8.0496,-4.7807,3.8571,12.469,3.2424,0.29841,1.6255,-0.083383,standing
1.1441,8.1586,-4.8488,3.8828,12.247,3.6336,0.26084,2.062,-0.14447,standing
3.1054,8.7987,-4.3449,4.3747,12.462,4.663,0.14722,2.4661,-0.20189,standing
3.8137,8.9622,-3.9908,4.5146,12.489,5.1329,0.028405,2.3586,-0.26634,standing
4.0589,8.7034,-4.127,3.6516,12.088,5.068,0.030849,2.0409,-0.29474,standing
3.1191,8.1586,-4.4402,1.2351,11.46,4.5999,0.026573,0.97677,-0.24557,standing
1.9477,8.322,-4.522,-0.72377,11.681,4.2955,0.010996,0.57513,-0.071471,standing
1.5119,8.5672,-4.3858,-2.1842,12.102,3.9817,-0.021686,0.67562,0.054978,standing
2.2746,8.7034,-3.8409,-1.7648,12.303,4.3379,-0.0281,1.0418,0.051924,standing
4.3177,9.3436,-3.2008,-0.18748,13.401,4.2534,0.054367,0.47892,0.057116,standing
4.6718,9.1665,-3.7728,-0.78235,13.413,3.1833,0.14966,-0.093157,0.077885,standing
2.8603,8.6353,-5.5707,-2.7818,13.264,0.97982,0.27733,-1.1845,0.16066,standing
0.81722,7.8045,-6.1019,-4.8533,12.608,0.29663,0.081856,-0.79718,0.29383,standing
2.7513,8.1041,-4.7535,-3.0374,13.49,1.0477,-0.1347,-0.08094,0.25015,standing
4.3177,8.5808,-4.3177,-1.5559,14.352,1.0083,-0.098349,-0.34606,0.31276,standing
2.7377,8.1858,-4.2904,-3.0382,14.552,0.42972,0.025351,-0.88148,0.33384,standing
2.0294,7.9815,-4.4675,-3.5593,14.775,-0.13385,0.03879,-0.77061,0.34117,standing
2.2065,8.0632,-4.522,-3.287,15.037,-0.35634,0.035736,-0.24618,0.36713,standing
2.5606,8.145,-4.7671,-2.5621,15.694,-1.1691,0.054672,-0.009774,0.37232,standing
2.5198,8.0224,-4.9987,-2.2802,15.95,-1.7906,0.059865,0.22358,0.37935,standing
2.438,7.7091,-4.9306,-1.9789,15.994,-2.0984,0.050396,0.49847,0.42577,standing
2.4517,6.9328,-4.8897,-1.2924,15.689,-2.5475,0.027489,0.75533,0.49052,standing
2.3699,6.4424,-4.7944,-0.83192,15.484,-2.7541,0.003054,1.0947,0.55955,standing
2.5334,6.2926,-4.4947,-0.39242,15.452,-2.5655,-0.079107,1.5424,0.68478,standing
2.9011,6.1836,-4.1133,0.60555,15.563,-2.4009,-0.15485,1.4169,1.0107,standing
3.5413,5.7069,-3.2144,2.3304,15.309,-1.6329,-0.089186,0.3766,1.2633,standing
3.4323,5.7205,-2.5198,3.08,15.389,-0.91635,0.059865,-0.97647,1.6545,standing
2.6287,4.9987,-3.2961,3.7623,14.583,-1.5577,0.41783,-2.624,2.1881,standing
0.77636,4.6445,-3.9499,3.0108,14.015,-2.1126,0.49724,-2.3909,2.5647,standing
-0.1362,4.3177,-4.0589,2.6598,13.519,-2.138,0.47586,-1.2462,2.9001,standing
0.69464,3.4323,-3.514,5.0745,11.883,-1.1547,0.44318,-0.006414,3.1563,standing
2.0294,2.8467,-3.1735,7.2945,10.605,-0.29943,0.43524,0.78741,3.3756,standing
2.833,2.547,-3.2144,8.7998,9.4783,0.32468,0.51862,1.0479,3.5558,standing
4.3994,1.5663,-2.9692,11.019,7.0738,1.7231,0.60537,1.0806,3.9101,standing
5.1621,1.076,-2.7649,11.88,6.0748,2.3393,0.65546,1.0852,4.1753,standing
6.4697,0.01362,-2.4789,12.769,4.277,3.3167,0.6408,1.1857,4.2901,standing
7.6138,-0.46309,-2.4789,13.872,1.9164,4.6869,0.6295,1.1655,4.5821,standing
8.9758,-0.85808,-2.5879,14.587,0.55222,5.3305,0.70799,0.72754,4.6924,standing
10.351,-1.4438,-2.5198,14.646,-1.2166,6.2937,0.8656,0.082161,4.7437,standing
11.046,-2.0431,-2.3427,14.816,-2.1085,6.7102,1.1206,-0.55925,4.758,standing
10.924,-2.9011,-2.6151,13.711,-3.3849,6.7746,1.3494,-0.79138,4.6594,standing
9.7113,-3.2825,-2.9556,10.925,-3.9505,6.7527,1.6878,-1.0293,4.3848,standing
8.5263,-3.7047,-3.2553,8.7574,-4.2211,6.5351,1.9566,-0.82375,4.1982,standing
9.0575,-4.2495,-3.4732,8.7438,-4.585,6.3227,2.1515,-0.38943,4.0195,standing
10.433,-6.6059,-4.0725,8.1048,-5.7735,5.4173,2.24,-0.017715,3.7764,standing
9.7658,-6.5922,-4.0725,6.9464,-5.3392,5.2362,2.2428,0.22358,3.5467,standing
9.1937,-7.2733,-4.0452,5.6343,-4.4786,4.8643,2.3075,0.33414,3.4633,standing
9.6568,-8.1858,-4.3858,5.1895,-4.6254,3.5852,2.3598,0.57055,3.3283,standing
10.229,-9.4253,-4.6854,5.4175,-4.8734,2.5466,2.2761,1.0186,3.0949,standing
10.202,-10.161,-5.0395,5.2697,-5.098,1.7586,2.087,1.2398,2.9407,standing
10.025,-10.733,-5.1213,5.0812,-4.3112,0.40108,1.8738,1.3033,2.7141,standing
10.324,-10.937,-5.0123,5.6129,-3.743,-0.29876,1.6909,1.2385,2.4309,standing
10.447,-11.577,-6.4152,6.3274,-3.4633,-2.7595,1.4035,0.97189,2.1118,standing
7.8317,-10.896,-5.8976,4.2968,-2.3021,-2.7647,0.85796,1.0837,1.6515,standing
6.5378,-10.787,-5.8704,3.2935,-2.0031,-2.9578,0.081856,2.5611,1.2544,standing
8.6898,-10.311,-3.8954,6.203,-1.1313,-1.5022,-0.64782,3.2858,1.0507,standing
9.1665,-9.1393,-3.1054,7.1847,0.19939,-0.86207,-0.9389,2.8582,0.99143,standing
8.3765,-8.322,-1.9068,7.5379,0.95584,-0.35977,-0.956,2.1008,0.96608,standing
7.6955,-8.2676,-1.3484,7.1028,1.2316,1.0147,-0.82406,0.99602,0.90897,standing
7.1234,-8.1586,-1.1169,7.1276,1.3161,1.413,-0.67898,0.63408,0.78191,standing
6.7421,-8.1313,-0.88532,7.0029,1.315,1.7355,-0.50916,0.45173,0.67348,standing
6.6467,-8.3357,-1.1305,7.6729,0.96269,1.812,-0.30971,0.10507,0.57879,standing
6.5514,-8.54,-1.2939,8.0684,0.61414,1.8797,-0.093157,-0.38943,0.50152,standing
6.1836,-8.6625,-1.7706,7.8641,0.15145,1.7315,0.19578,-0.93218,0.3656,standing
4.9033,-9.0439,-1.8387,7.5181,-0.35714,1.8859,0.26481,-0.87262,0.26237,standing
4.5901,-9.2482,-1.8932,7.5718,-0.7952,2.085,0.23976,-0.63805,0.15516,standing
4.4675,-9.2891,-1.9341,7.5754,-0.94792,2.1813,0.19364,-0.39798,0.053145,standing
4.3994,-9.2482,-2.152,7.8182,-1.2936,2.453,0.10996,-0.21716,-0.008552,standing
4.3177,-9.221,-2.152,7.8635,-1.5538,2.8291,0.026267,-0.079412,-0.058338,standing
4.3994,-9.0984,-1.866,8.107,-1.7018,3.7105,-0.047342,-0.11881,-0.071166,standing
4.5764,-8.8532,-1.7298,8.1125,-1.9253,4.2427,-0.039706,-0.24618,-0.069028,standing
4.7671,-8.8668,-1.6344,8.2196,-2.2388,4.7153,-0.037874,-0.31979,-0.07422,standing
4.7535,-8.9077,-1.471,8.124,-2.4027,5.0478,0.00733,-0.48014,-0.10354,standing
4.4539,-8.9622,-1.3212,7.575,-2.8416,5.6765,0.048564,-0.57238,-0.1744,standing
4.1542,-8.9213,-1.3484,7.0651,-3.0494,5.9467,0.050396,-0.48258,-0.23457,standing
4.2087,-9.0031,-1.471,6.8423,-3.3565,6.1021,0.066279,-0.31154,-0.30055,standing
4.1678,-9.0848,-1.58,6.2337,-3.7007,6.3519,0.049786,-0.054367,-0.3488,standing
4.304,-8.9758,-1.58,6.1373,-3.6495,6.4475,0.038179,0.063225,-0.36835,standing
4.3721,-8.9213,-1.5119,5.7435,-3.7331,6.6962,0.032376,0.083383,-0.354,standing
4.5492,-8.8396,-1.6072,5.1639,-3.7703,6.7651,0.033598,0.10018,-0.34728,standing
4.8488,-8.5672,-1.4438,4.9401,-3.5475,6.9803,0.01069,0.34117,-0.42425,standing
5.5162,-8.3629,-1.1577,4.7269,-3.3246,7.2186,0.004582,0.4273,-0.44715,standing
5.5162,-8.3493,-1.0079,4.43,-3.2677,7.3089,0.048869,0.12095,-0.38393,standing
5.3119,-8.1858,-1.076,3.472,-2.9512,7.01,0.10049,-0.058032,-0.40042,standing
5.1894,-7.927,-1.0215,2.9284,-2.5559,6.8657,0.11851,-0.15363,-0.37538,standing
4.9714,-7.7772,-0.89894,2.3413,-2.2372,6.7535,0.12095,-0.15455,-0.30635,standing
4.9033,-7.8045,-0.96704,2.0954,-2.154,6.5402,0.11729,-0.11057,-0.2303,standing
4.5764,-7.7636,-1.3076,1.3407,-1.7729,5.7502,0.084299,-0.094684,-0.12859,standing
4.4266,-7.5593,-1.2122,0.98762,-1.3253,5.5318,0.033903,-0.016188,0.002444,standing
4.6718,-7.7772,-1.0896,1.0286,-1.1375,5.1403,0.036041,0.024435,0.073609,standing
5.0123,-7.927,-1.0624,1.3141,-1.0063,4.8195,0.043371,0.000916,0.11332,standing
5.1894,-8.2131,-1.0896,1.4817,-1.1403,4.6024,0.064141,-0.059559,0.12614,standing
5.3392,-8.5127,-1.0079,1.7206,-1.0018,4.1556,0.087965,-0.11973,0.11423,standing
5.2983,-8.7443,-1.0896,1.8204,-0.9536,3.7457,0.12065,-0.1127,0.072388,standing
5.2847,-8.9349,-1.3212,1.9936,-0.88045,3.2026,0.099571,-0.063225,0.001222,standing
5.0668,-8.826,-1.362,1.9936,-0.88045,3.2026,0.081245,-0.044899,-0.02138,standing
5.0668,-8.826,-1.362,2.2079,-0.36957,2.6983,0.044288,0.025351,-0.04612,standing
5.1894,-8.7306,-1.4846,2.8395,0.050577,2.1949,0.009774,0.050702,-0.043371,standing
5.1349,-8.5127,-1.4982,3.2863,0.48227,1.9432,-0.01069,0.074831,-0.030543,standing
5.1621,-8.3357,-1.3212,3.6546,0.76557,2.0053,-0.042761,0.068111,-0.031154,standing
5.1621,-8.145,-1.1441,4.0107,1.0345,2.1089,-0.058032,0.036346,-0.019853,standing
